OBJECTID,* Damage,* Street Number,* Street Name,"* Street Type (e.g. road, drive, lane, etc.)","Street Suffix (e.g. apt. 23, blding C)",* City,State,Zip Code,* CAL FIRE Unit,County,* Incident Name,Incident Number (e.g. CAAEU 123456),Incident Start Date,Hazard Type,If Affected 1-9% - Where did fire start?,If Affected 1-9% - What started fire?,Structure Defense Actions Taken,* Structure Type,Structure Category,# Units in Structure (if multi unit),# of Damaged Outbuildings < 120 SQFT,# of Non Damaged Outbuildings < 120 SQFT,* Roof Construction,* Eaves,* Vent Screen,* Exterior Siding,* Window Pane,* Deck/Porch On Grade,* Deck/Porch Elevated,* Patio Cover/Carport Attached to Structure,* Fence Attached to Structure,APN (parcel),Assessed Improved Value (parcel),Year Built (parcel),Site Address (parcel),GLOBALID,Latitude,Longitude,x,y
125767,No Damage,3955,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4490016011.0,195515.0,1956.0,"3955 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",7a1cff7d-79ec-49d2-8fe4-7c1751b7649e,34.1231937,-118.5071259,-13192152.9156,4045355.9495
125783,No Damage,3485,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4491005005.0,371321.0,1955.0,"3485 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",a4eb1bfd-5186-414f-a2a2-7d7f377a136d,34.1104872,-118.5005765,-13191423.8362,4043647.4224
125791,No Damage,3965,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4490016012.0,591600.0,1956.0,"3965 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",d27b5690-346e-4018-aff2-7e94f2e5b387,34.1234453,-118.5071703,-13192157.8507,4045389.7762
125830,No Damage,3440,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,4490023014.0,418656.0,1955.0,"3440 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",33abb5ef-2734-4cfa-8bcd-839cfdbc3872,34.1075721,-118.5021529,-13191599.3151,4043255.4897
125940,No Damage,3469,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,4491005008.0,367911.0,1955.0,"3469 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",00d57544-b724-4907-9835-931acd0dc900,34.1096724,-118.5011323,-13191485.7109,4043537.8725
125958,No Damage,3565,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,4491004010.0,957168.0,2008.0,"3565 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",debe1476-2a84-4727-8769-96505c708d28,34.1132665,-118.5006787,-13191435.2111,4044021.1061
125965,No Damage,3472,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,Masonry/Concrete,Combustible,Combustible,4490022008.0,393330.0,1955.0,"3472 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",3f2ff004-d106-4b36-a891-975e675aebc3,34.1098119,-118.5005074,-13191416.1473,4043556.6229
125975,No Damage,3597,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,4491004012.0,620340.0,2004.0,"3597 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",908d45dc-bcdd-4dbe-a91b-994e258b004a,34.1144017,-118.5011041,-13191482.5616,4044173.7424
125985,No Damage,3945,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,4490016010.0,1711.0,1956.0,"3945 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",b1844ba1-ea58-4623-a148-9b23ab6800a3,34.1229043,-118.5071191,-13192152.1569,4045317.0315
126025,No Damage,13117,Garden Land ,Road,Blding B,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Utility Misc Structure,Other Minor Structure,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,4490016005.0,346551.0,1960.0,"13117 GARDEN LAND RD, LOS ANGELES, CA 90049",50fcf097-6932-4876-9a6f-a0b3472f7d38,34.1213206,-118.5070171,-13192140.803,4045104.0802
126032,No Damage,3830,Mandeville Canyon ,Road,Blding B,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Hand Crew Fuel Break,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,Wood,Wood,Combustible,No Fence,4490015007.0,300653.0,1959.0,"3830 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",77f36c9f-e8ca-4590-9a2a-a1ed97e3a90e,34.1212571,-118.5054284,-13191963.9478,4045095.5398
126039,No Damage,13123,Garden Land,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Metal,Enclosed,No Vents,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4490016003.0,936360.0,1982.0,"13123 GARDEN LAND RD, LOS ANGELES, CA 90049",01b43df0-c597-4d8b-8f4b-a32aa3375914,34.1214677,-118.508193,-13192271.7016,4045123.8529
126079,No Damage,3463,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,4491005009.0,284456.0,1956.0,"3463 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",d0a04e81-b6b0-4879-aacd-a958ca1fc71e,34.109291,-118.5016509,-13191543.4408,4043486.5903
126080,No Damage,3701,Mandeville Canyon,Road,Blding A,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Combustible,4491003009.0,379350.0,1979.0,"3701 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",96dad2af-d7a1-44a4-80bf-a97f704f742c,34.1174866,-118.5027065,-13191660.9498,4044588.5339
126104,No Damage,3881,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,4490018009.0,378746.0,1956.0,"3881 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",e8c85dbd-fe5c-48a8-afe5-acd048ffffcc,34.1215137,-118.506413,-13192073.556,4045130.0431
126133,No Damage,3466,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,Masonry/Concrete,Non Combustible,Combustible,4490022006.0,372205.0,1955.0,"3466 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",399ae7aa-b9d0-45f0-a588-b0e7d96b0edd,34.1093948,-118.5008749,-13191457.049,4043500.5465
126196,No Damage,3505,Mandeville Canyon ,Road,Blding B,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,4491004007.0,511170.0,1997.0,"3505 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",376aaf59-fa13-4f2b-ba08-ba9a2733fe51,34.1118157,-118.5000547,-13191365.7429,4043826.04
126220,No Damage,3859,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4490018008.0,394070.0,1956.0,"3859 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",29593b41-cca5-46c9-bb1f-bd931abda848,34.1213067,-118.5061548,-13192044.8125,4045102.201
126242,No Damage,3470,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,Masonry/Concrete,Combustible,Combustible,4490022007.0,547770.0,1955.0,"3470 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",bbe11a66-a227-4781-9095-c02d7e24e859,34.1095227,-118.5006963,-13191437.1669,4043517.7471
126292,No Damage,3451,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Hand Crew Fuel Break,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,Unknown,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4491005012.0,817272.0,1955.0,"3451 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",81954551-a57e-4902-951b-c5bafe322581,34.1085502,-118.5021212,-13191595.7882,4043386.9987
126308,No Damage,3815,Mandeville Canyon,Road,Blding A,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,4490018004.0,256180.0,1960.0,"3815 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",6ee0972c-796d-4da3-b245-c81e24a19a1d,34.1199469,-118.5046081,-13191872.626,4044919.3614
126312,No Damage,3921,Mandeville canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,4490016024.0,276259.0,1956.0,"3921 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",03b1c3a2-e682-4d43-bfc4-c838f8ccef0d,34.1223656,-118.5068511,-13192122.3223,4045244.5959
126325,No Damage,3448,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4490022002.0,386322.0,1955.0,"3448 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",6ec1df99-4a46-4ece-8f9f-c99b8c37192f,34.1081935,-118.5018971,-13191570.8387,4043339.0414
126335,No Damage,3488,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4490022014.0,210268.0,1955.0,"3488 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",204d03ca-3c5d-48c6-b40a-cacfc04b93d7,34.1103262,-118.5002114,-13191383.1955,4043625.7829
126370,No Damage,3484,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Combustible,4490022013.0,212494.0,1955.0,"3484 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",2bae3d92-6357-4867-9bf9-d026cc934b0f,34.1102088,-118.5002364,-13191385.9736,4043609.9902
126382,No Damage,3901,Mandeville canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,4490016022.0,70830.0,1956.0,"3901 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",a810ece0-353d-4df8-b482-d1a76ef86e99,34.1217656,-118.5066154,-13192096.0871,4045163.908
126391,No Damage,3493,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Combustible,4491005017.0,193429.0,1961.0,"3493 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",d2e99fb6-585d-4e06-b3ca-d309ceb8339c,34.1108639,-118.5008997,-13191459.8154,4043698.0755
